wave,trans
9534.000000,0.242857
9535.000000,0.244882
9536.000000,0.245303
9537.000000,0.245723
9538.000000,0.246143
9539.000000,0.246562
9540.000000,0.246981
9541.000000,0.246097
9542.000000,0.245213
9543.000000,0.244329
9544.000000,0.243446
9545.000000,0.242562
9546.000000,0.242826
9547.000000,0.243088
9548.000000,0.243350
9549.000000,0.243609
9550.000000,0.243867
9551.000000,0.242813
9552.000000,0.241758
9553.000000,0.240703
9554.000000,0.239648
9555.000000,0.238593
9556.000000,0.237475
9557.000000,0.236356
9558.000000,0.235238
9559.000000,0.234120
9560.000000,0.233003
9561.000000,0.233159
9562.000000,0.233314
9563.000000,0.233468
9564.000000,0.233622
9565.000000,0.233776
9566.000000,0.234243
9567.000000,0.234710
9568.000000,0.235175
9569.000000,0.235640
9570.000000,0.236104
9571.000000,0.239803
9572.000000,0.243496
9573.000000,0.247184
9574.000000,0.250865
9575.000000,0.254541
9576.000000,0.254716
9577.000000,0.254891
9578.000000,0.255066
9579.000000,0.255240
9580.000000,0.255414
9581.000000,0.253445
9582.000000,0.251478
9583.000000,0.249513
9584.000000,0.247551
9585.000000,0.245591
9586.000000,0.243819
9587.000000,0.242049
9588.000000,0.240282
9589.000000,0.238516
9590.000000,0.236752
9591.000000,0.235388
9592.000000,0.234025
9593.000000,0.232663
9594.000000,0.231303
9595.000000,0.229944
9596.000000,0.231724
9597.000000,0.233499
9598.000000,0.235271
9599.000000,0.237039
9600.000000,0.238803
9601.000000,0.240516
9602.000000,0.242225
9603.000000,0.243930
9604.000000,0.245632
9605.000000,0.247331
9606.000000,0.248416
9607.000000,0.249498
9608.000000,0.250578
9609.000000,0.251656
9610.000000,0.252731
9611.000000,0.253816
9612.000000,0.254900
9613.000000,0.255981
9614.000000,0.257061
9615.000000,0.258138
9616.000000,0.256672
9617.000000,0.255207
9618.000000,0.253743
9619.000000,0.252282
9620.000000,0.250823
9621.000000,0.248294
9622.000000,0.245768
9623.000000,0.243246
9624.000000,0.240727
9625.000000,0.238210
9626.000000,0.240025
